PubMedID,Matched_Protein_Id,Matched_Protein_Name,Other_protein,True_UniProtIDs,Label,Sentence
33517393,P05231,Interleukin-6,interleukin-6 signal transducer (il6st),,FP,Interleukin-6 signal transducer (IL6ST) encodes the GP130 protein which transduces the proinflammatory signaling of the IL6 cytokine family through Janus kinase signal transducers and activators of transcription pathway (JAK/STAT) activation.
33517393,P05231,Interleukin-6,gp130 protein,,FP,Interleukin-6 signal transducer (IL6ST) encodes the GP130 protein which transduces the proinflammatory signaling of the IL6 cytokine family through Janus kinase signal transducers and activators of transcription pathway (JAK/STAT) activation.
33517393,P05231,Interleukin-6,il6 cytokine family,,FP,Interleukin-6 signal transducer (IL6ST) encodes the GP130 protein which transduces the proinflammatory signaling of the IL6 cytokine family through Janus kinase signal transducers and activators of transcription pathway (JAK/STAT) activation.
33517393,P05231,Interleukin-6,janus kinase signal transducers and activators of transcription pathway,,FP,Interleukin-6 signal transducer (IL6ST) encodes the GP130 protein which transduces the proinflammatory signaling of the IL6 cytokine family through Janus kinase signal transducers and activators of transcription pathway (JAK/STAT) activation.
33517393,P05231,Interleukin-6,jak/stat,,FP,Interleukin-6 signal transducer (IL6ST) encodes the GP130 protein which transduces the proinflammatory signaling of the IL6 cytokine family through Janus kinase signal transducers and activators of transcription pathway (JAK/STAT) activation.
33517548,P09919,Granulocyte colony-stimulating factor,short-acting recombinant granulocyte colony-stimulating factor,,FP,Data on short-acting recombinant granulocyte colony-stimulating factor (G-CSF) biosimilar utilization from claims data in the USA are limited.
33517548,P09919,Granulocyte colony-stimulating factor,g-csf,P09919,TP,Data on short-acting recombinant granulocyte colony-stimulating factor (G-CSF) biosimilar utilization from claims data in the USA are limited.
33523452,P01375,Tumor necrosis factor,tumor necrosis factor α,,FP,"The puzzling biphasic or dual roles of tumor necrosis factor α (TNF) in the inflammatory and immune responses are likely to be mediated by distinct signaling pathways transduced by one of its two receptors, e.g., TNF receptor type I (TNFR1) and TNF receptor type II (TNFR2)."
33523452,P01375,Tumor necrosis factor,tnf,P01375,TP,"The puzzling biphasic or dual roles of tumor necrosis factor α (TNF) in the inflammatory and immune responses are likely to be mediated by distinct signaling pathways transduced by one of its two receptors, e.g., TNF receptor type I (TNFR1) and TNF receptor type II (TNFR2)."
33523452,P01375,Tumor necrosis factor,tnf receptor type i,,FP,"The puzzling biphasic or dual roles of tumor necrosis factor α (TNF) in the inflammatory and immune responses are likely to be mediated by distinct signaling pathways transduced by one of its two receptors, e.g., TNF receptor type I (TNFR1) and TNF receptor type II (TNFR2)."
33523452,P01375,Tumor necrosis factor,tnf receptor type ii,,FP,"The puzzling biphasic or dual roles of tumor necrosis factor α (TNF) in the inflammatory and immune responses are likely to be mediated by distinct signaling pathways transduced by one of its two receptors, e.g., TNF receptor type I (TNFR1) and TNF receptor type II (TNFR2)."
33523452,P01375,Tumor necrosis factor,tnfr2,,FP,"The puzzling biphasic or dual roles of tumor necrosis factor α (TNF) in the inflammatory and immune responses are likely to be mediated by distinct signaling pathways transduced by one of its two receptors, e.g., TNF receptor type I (TNFR1) and TNF receptor type II (TNFR2)."
33525571,Q8NEV9,Interleukin-27,il-27,,FP,Interleukin-27 (IL-27) is a pleiotropic cytokine that influences the innate and adaptive immune systems.
33525571,Q8NEV9,Interleukin-27,pleiotropic cytokine,,FP,Interleukin-27 (IL-27) is a pleiotropic cytokine that influences the innate and adaptive immune systems.
33529083,P60568,Interleukin-2,il-2,P60568,TP,Intralesional injection of interleukin-2 (IL-2) for in-transit melanoma (ITM) is associated with a high rate of complete response.
33535372,P05112,Interleukin-4,il-4,P05112,TP,Interleukin-4 (IL-4) expression is implicated in the pathogenesis of nephrotic syndrome (NS).
33535417,P05231,Interleukin-6,il-6,P05231,TP,"Inflammation is a fundamental phenomenon in heart failure, but the prognostic or therapeutic role of markers such as interleukin-6 (IL-6) has not yet been clarified."
33537030,P40933,Interleukin-15,il-15,P40933,TP,"Interleukin-15 (IL-15) is a cytokine that has been shown to expand CD8 T cell and natural killer (NK) cell populations, and therefore has potential for potentiating adoptive immune cell therapy for cancer."
33537030,P40933,Interleukin-15,cytokine,,FP,"Interleukin-15 (IL-15) is a cytokine that has been shown to expand CD8 T cell and natural killer (NK) cell populations, and therefore has potential for potentiating adoptive immune cell therapy for cancer."
33538151,P09919,Granulocyte colony-stimulating factor,g-csf,P09919,TP,The mobilization efficiency of hematopoietic stem/progenitor cells from bone marrow (BM) to circulation by granulocyte colony-stimulating factor (G-CSF) is dramatically dispersed in humans and mice with no mechanistic lead for poor mobilizers.
33540543,P01375,Tumor necrosis factor,tumor necrosis factor alpha,,FP,Tumor necrosis factor alpha (TNFα) is a pleiotropic cytokine known to have contradictory roles in oncoimmunology.
33540543,P01375,Tumor necrosis factor,pleiotropic cytokine,,FP,Tumor necrosis factor alpha (TNFα) is a pleiotropic cytokine known to have contradictory roles in oncoimmunology.
33541367,O95760,Interleukin-33,il-33,O95760,TP,Interleukin-33 (IL-33) plays a pivotal role in regulating innate immune response and metabolic homeostasis.
33542072,P60568,Interleukin-2,il-2,P60568,TP,High-dose interleukin-2 (HD IL-2) was approved in the 1990s after demonstrating durable complete responses (CRs) in some patients with metastatic melanoma (mM) and metastatic renal cell carcinoma (mRCC).
33545432,P05231,Interleukin-6,il-6,P05231,TP,This study aimed to investigate the correlation between interleukin-6 (IL-6) plasma levels and treatment outcomes of selective serotonin reuptake inhibitors in patients with major depressive disorder (MDD).
33551430,P09919,Granulocyte colony-stimulating factor,g-csf,P09919,TP,Dose-adjusted (DA)-EPOCH-R causes profound neutropenia requiring relatively long hospital stays with multiple doses of granulocyte colony-stimulating factor (G-CSF).
33553138,P01375,Tumor necrosis factor,tnf,P01375,TP,"The Tumor Necrosis Factor (TNF) and the TNF receptor (TNFR) superfamilies are composed of 19 ligands and 30 receptors, respectively."
33553138,P01375,Tumor necrosis factor,tnf receptor (tnfr) superfamilies,,FP,"The Tumor Necrosis Factor (TNF) and the TNF receptor (TNFR) superfamilies are composed of 19 ligands and 30 receptors, respectively."
33553138,P01375,Tumor necrosis factor,19 ligands,,FP,"The Tumor Necrosis Factor (TNF) and the TNF receptor (TNFR) superfamilies are composed of 19 ligands and 30 receptors, respectively."
33554792,P60568,Interleukin-2,interferon alpha-1b,,FP,"To explore the synergistic immunomodulatory mechanism of interferon alpha-1b, interleukin-2 and thalidomide (ITI) regimen on patients with acute myeloid leukemia (AML)."
33554834,P60568,Interleukin-2,interleukin-2 receptor,,FP,To investigate the clinical value of expression level of interleukin-2 receptor (IL-2R) and interleukin-8 (IL-8) in the fever patients with hematological malignancies.
33554834,P60568,Interleukin-2,il-2r,,FP,To investigate the clinical value of expression level of interleukin-2 receptor (IL-2R) and interleukin-8 (IL-8) in the fever patients with hematological malignancies.
33554834,P60568,Interleukin-2,interleukin-8,P10145,TP,To investigate the clinical value of expression level of interleukin-2 receptor (IL-2R) and interleukin-8 (IL-8) in the fever patients with hematological malignancies.
33554834,P60568,Interleukin-2,il-8,P10145,TP,To investigate the clinical value of expression level of interleukin-2 receptor (IL-2R) and interleukin-8 (IL-8) in the fever patients with hematological malignancies.
33554834,P10145,Interleukin-8,interleukin-2 receptor,,FP,To investigate the clinical value of expression level of interleukin-2 receptor (IL-2R) and interleukin-8 (IL-8) in the fever patients with hematological malignancies.
33554834,P10145,Interleukin-8,il-2r,,FP,To investigate the clinical value of expression level of interleukin-2 receptor (IL-2R) and interleukin-8 (IL-8) in the fever patients with hematological malignancies.
33554834,P10145,Interleukin-8,il-8,P10145,TP,To investigate the clinical value of expression level of interleukin-2 receptor (IL-2R) and interleukin-8 (IL-8) in the fever patients with hematological malignancies.
33555431,P05231,Interleukin-6,leukemia inhibitory factor,,FP,"To observe the levels of leukemia inhibitory factor (LIF), interleukin-6 (IL-6) and vascular endothelial growth factor (VEGF) in blood, peritoneal fluid, ectopic endometrial tissue, and ectopic endometrial stromal cells of patients with endometriosis, and to compare expression of IL-6, LIF and VEGF expression between endometriotic and non-endometriotic patients underwent laparoscopic surgery."
33555431,P05231,Interleukin-6,lif,,FP,"To observe the levels of leukemia inhibitory factor (LIF), interleukin-6 (IL-6) and vascular endothelial growth factor (VEGF) in blood, peritoneal fluid, ectopic endometrial tissue, and ectopic endometrial stromal cells of patients with endometriosis, and to compare expression of IL-6, LIF and VEGF expression between endometriotic and non-endometriotic patients underwent laparoscopic surgery."
33555431,P05231,Interleukin-6,il-6,P05231,TP,"To observe the levels of leukemia inhibitory factor (LIF), interleukin-6 (IL-6) and vascular endothelial growth factor (VEGF) in blood, peritoneal fluid, ectopic endometrial tissue, and ectopic endometrial stromal cells of patients with endometriosis, and to compare expression of IL-6, LIF and VEGF expression between endometriotic and non-endometriotic patients underwent laparoscopic surgery."
33555431,P05231,Interleukin-6,vascular endothelial growth factor,,FP,"To observe the levels of leukemia inhibitory factor (LIF), interleukin-6 (IL-6) and vascular endothelial growth factor (VEGF) in blood, peritoneal fluid, ectopic endometrial tissue, and ectopic endometrial stromal cells of patients with endometriosis, and to compare expression of IL-6, LIF and VEGF expression between endometriotic and non-endometriotic patients underwent laparoscopic surgery."
33555431,P05231,Interleukin-6,vegf,P15692,TP,"To observe the levels of leukemia inhibitory factor (LIF), interleukin-6 (IL-6) and vascular endothelial growth factor (VEGF) in blood, peritoneal fluid, ectopic endometrial tissue, and ectopic endometrial stromal cells of patients with endometriosis, and to compare expression of IL-6, LIF and VEGF expression between endometriotic and non-endometriotic patients underwent laparoscopic surgery."
33555528,P01375,Tumor necrosis factor,tumor necrosis factor alpha,,FP,Tumor necrosis factor alpha (TNF-α) is a pro-inflammatory cytokine involved in the regulation of the immune system and potentially the progression of cervical neoplastic lesions.
33555528,P01375,Tumor necrosis factor,pro-inflammatory cytokine,,FP,Tumor necrosis factor alpha (TNF-α) is a pro-inflammatory cytokine involved in the regulation of the immune system and potentially the progression of cervical neoplastic lesions.
33556742,Q16552,Interleukin-17A,il-17a,Q16552,TP,"Based on its known role in mediating tumor progression and the correlation with poor response to chemotherapy, we hypothesized that blocking interleukin-17A (IL-17A) by anti-IL-17 monoclonal antibodies might have the ability to suppress programmed death-ligand-1 (PD-L1) and to modulate the expression and function of myeloid-derived suppressor cells (MDSCs) in BC microenvironment."
33556742,Q16552,Interleukin-17A,anti-il-17 monoclonal antibodies,,FP,"Based on its known role in mediating tumor progression and the correlation with poor response to chemotherapy, we hypothesized that blocking interleukin-17A (IL-17A) by anti-IL-17 monoclonal antibodies might have the ability to suppress programmed death-ligand-1 (PD-L1) and to modulate the expression and function of myeloid-derived suppressor cells (MDSCs) in BC microenvironment."
33556742,Q16552,Interleukin-17A,pd-l1,,FP,"Based on its known role in mediating tumor progression and the correlation with poor response to chemotherapy, we hypothesized that blocking interleukin-17A (IL-17A) by anti-IL-17 monoclonal antibodies might have the ability to suppress programmed death-ligand-1 (PD-L1) and to modulate the expression and function of myeloid-derived suppressor cells (MDSCs) in BC microenvironment."
33557842,P01375,Tumor necrosis factor,tumor necrosis factor receptor family-related protein ligand,,FP,"Glucocorticoid-induced tumor necrosis factor receptor family-related protein ligand (GITRL) plays an important role in tumors, autoimmunity and inflammation."
33557842,P01375,Tumor necrosis factor,gitrl,,FP,"Glucocorticoid-induced tumor necrosis factor receptor family-related protein ligand (GITRL) plays an important role in tumors, autoimmunity and inflammation."
33557944,P40933,Interleukin-15,il-15,P40933,TP,"Interleukin-15 (IL-15), a member of the 'four α-helix bundle' cytokine family, has been associated with many inflammatory and metabolic diseases."
